,Sim time,Event
429,37.13972356499166,Order 34 goods.
430,37.164267638284095,There occurs 2 demands. 0 overdue inventories are discarded.
431,37.17560658325702,There occurs 4 demands. 0 overdue inventories are discarded.
432,37.17579046451283,There occurs 3 demands. 0 overdue inventories are discarded.
433,37.68276792789626,There occurs 3 demands. 0 overdue inventories are discarded.
434,37.72997839638693,34 goods have arrived.
435,37.86871728804674,There occurs 3 demands. 0 overdue inventories are discarded.
436,38.0,There occurs 3 demands. 0 overdue inventories are discarded.
437,38.22243600740207,Order 34 goods.
438,38.30983403469023,There occurs 1 demands. 0 overdue inventories are discarded.
439,38.455136783270795,There occurs 1 demands. 0 overdue inventories are discarded.
440,38.63922856757224,There occurs 2 demands. 0 overdue inventories are discarded.
441,38.80180271324366,There occurs 2 demands. 0 overdue inventories are discarded.
442,38.91350749576155,There occurs 2 demands. 0 overdue inventories are discarded.
443,39.0,There occurs 2 demands. 0 overdue inventories are discarded.
444,39.00787158820175,Order 28 goods.
445,39.015475561381834,There occurs 1 demands. 0 overdue inventories are discarded.
446,39.05210538596644,There occurs 1 demands. 0 overdue inventories are discarded.
447,39.242108462409426,There occurs 3 demands. 0 overdue inventories are discarded.
448,39.34090031172347,There occurs 2 demands. 0 overdue inventories are discarded.
449,39.43328455419435,There occurs 2 demands. 0 overdue inventories are discarded.
450,39.47050519125742,There occurs 3 demands. 0 overdue inventories are discarded.
451,39.50642969472453,There occurs 3 demands. 0 overdue inventories are discarded.
452,39.57204404525682,There occurs 1 demands. 0 overdue inventories are discarded.
453,39.599708744529416,There occurs 3 demands. 0 overdue inventories are discarded.
454,39.62977005796613,There occurs 1 demands. 0 overdue inventories are discarded.
455,39.673806156104106,There occurs 2 demands. 0 overdue inventories are discarded.
456,39.71032992491504,28 goods have arrived.
457,39.71833302347102,There occurs 1 demands. 0 overdue inventories are discarded.
458,39.746653356241914,There occurs 2 demands. 0 overdue inventories are discarded.
459,39.768304523571686,There occurs 2 demands. 0 overdue inventories are discarded.
460,39.878675409493255,There occurs 3 demands. 0 overdue inventories are discarded.
461,40.0,There occurs 1 demands. 0 overdue inventories are discarded.
462,40.26008061172649,Order 31 goods.
463,40.441860107785295,There occurs 2 demands. 0 overdue inventories are discarded.
464,40.456755086354306,There occurs 2 demands. 0 overdue inventories are discarded.
465,40.47150351775499,There occurs 1 demands. 0 overdue inventories are discarded.
466,40.51438209250376,There occurs 2 demands. 0 overdue inventories are discarded.
467,40.54897445092888,31 goods have arrived.
468,40.82249160871258,There occurs 3 demands. 0 overdue inventories are discarded.
469,40.86372533712301,There occurs 4 demands. 0 overdue inventories are discarded.
470,41.0,There occurs 3 demands. 0 overdue inventories are discarded.
471,41.03354509288424,Order 31 goods.
472,41.31788236534878,There occurs 3 demands. 0 overdue inventories are discarded.
473,41.36523971334395,There occurs 3 demands. 0 overdue inventories are discarded.
474,41.481356202690236,There occurs 2 demands. 0 overdue inventories are discarded.
475,41.535740224598406,There occurs 3 demands. 0 overdue inventories are discarded.
476,41.67954889438576,There occurs 2 demands. 0 overdue inventories are discarded.
477,41.96855293266459,There occurs 3 demands. 0 overdue inventories are discarded.
478,42.0,There occurs 4 demands. 0 overdue inventories are discarded.
479,42.000945119417764,Order 37 goods.
480,42.01923076110951,There occurs 3 demands. 0 overdue inventories are discarded.
481,42.086421355799786,There occurs 3 demands. 0 overdue inventories are discarded.
482,42.120215809164236,There occurs 3 demands. 0 overdue inventories are discarded.
483,42.129040074791,There occurs 1 demands. 0 overdue inventories are discarded.
484,42.26378125191454,There occurs 3 demands. 0 overdue inventories are discarded.
485,42.365046108205995,There occurs 2 demands. 0 overdue inventories are discarded.
486,42.5302589470847,There occurs 2 demands. 0 overdue inventories are discarded.
487,42.61293277710888,There occurs 4 demands. 0 overdue inventories are discarded.
488,42.6148248126391,There occurs 2 demands. 0 overdue inventories are discarded.
489,42.65206671387604,There occurs 1 demands. 0 overdue inventories are discarded.
490,42.65378528787636,There occurs 3 demands. 0 overdue inventories are discarded.
491,42.79470620872074,There occurs 2 demands. 0 overdue inventories are discarded.
492,42.99620460445804,37 goods have arrived.
493,43.0,There occurs 1 demands. 0 overdue inventories are discarded.
494,43.052516075294015,Order 30 goods.
495,43.071380651999824,There occurs 3 demands. 0 overdue inventories are discarded.
496,43.114047055097785,There occurs 3 demands. 0 overdue inventories are discarded.
497,43.147784026049756,There occurs 3 demands. 0 overdue inventories are discarded.
498,43.173343424974284,There occurs 4 demands. 0 overdue inventories are discarded.
499,43.280474883680206,There occurs 1 demands. 0 overdue inventories are discarded.
500,43.840365263587124,There occurs 3 demands. 0 overdue inventories are discarded.
501,43.841948724473994,There occurs 2 demands. 0 overdue inventories are discarded.
502,43.85844367695689,There occurs 2 demands. 0 overdue inventories are discarded.
503,43.868404978869144,There occurs 2 demands. 0 overdue inventories are discarded.
504,43.87436917817059,There occurs 3 demands. 0 overdue inventories are discarded.
505,43.91764836960775,There occurs 1 demands. 0 overdue inventories are discarded.
506,43.93830057432721,30 goods have arrived.
507,44.0,There occurs 3 demands. 0 overdue inventories are discarded.
508,44.08660476940513,Order 30 goods.
509,44.137679889209,There occurs 2 demands. 0 overdue inventories are discarded.
510,44.14549760115508,There occurs 3 demands. 0 overdue inventories are discarded.
511,44.38592265859594,There occurs 2 demands. 0 overdue inventories are discarded.
512,44.58200993261368,There occurs 3 demands. 0 overdue inventories are discarded.
513,44.64952360530088,There occurs 3 demands. 0 overdue inventories are discarded.
514,44.676400893865,30 goods have arrived.
515,44.92280910722057,There occurs 1 demands. 0 overdue inventories are discarded.
516,44.965616814417636,There occurs 3 demands. 0 overdue inventories are discarded.
517,45.0,There occurs 2 demands. 0 overdue inventories are discarded.
518,45.22928799910457,Order 30 goods.
519,45.40295527734485,There occurs 3 demands. 0 overdue inventories are discarded.
520,45.49036800930432,There occurs 3 demands. 0 overdue inventories are discarded.
521,45.60410806907214,There occurs 2 demands. 0 overdue inventories are discarded.
522,45.8858755047715,There occurs 2 demands. 0 overdue inventories are discarded.
523,45.90455542636185,There occurs 2 demands. 0 overdue inventories are discarded.
524,46.0,There occurs 4 demands. 0 overdue inventories are discarded.
525,46.01337434991037,Order 35 goods.
526,46.0631038549124,There occurs 4 demands. 0 overdue inventories are discarded.
527,46.080490053479394,There occurs 3 demands. 0 overdue inventories are discarded.
528,46.112533830926665,There occurs 2 demands. 0 overdue inventories are discarded.
529,46.12527089414797,There occurs 2 demands. 0 overdue inventories are discarded.
530,46.41844872199758,There occurs 3 demands. 0 overdue inventories are discarded.
531,46.42677949645483,There occurs 3 demands. 0 overdue inventories are discarded.
532,46.43059577183697,There occurs 2 demands. 0 overdue inventories are discarded.
533,46.484200213268664,There occurs 2 demands. 0 overdue inventories are discarded.
534,46.66911276587705,There occurs 2 demands. 0 overdue inventories are discarded.
535,46.751665126139514,There occurs 3 demands. 0 overdue inventories are discarded.
536,46.8413397524909,35 goods have arrived.
537,46.96491994943993,There occurs 2 demands. 0 overdue inventories are discarded.
538,47.0,There occurs 1 demands. 0 overdue inventories are discarded.
539,47.02129307856914,Order 29 goods.
540,47.16378284789568,There occurs 2 demands. 0 overdue inventories are discarded.
541,47.18901061131359,There occurs 3 demands. 0 overdue inventories are discarded.
542,47.372242711813584,There occurs 2 demands. 0 overdue inventories are discarded.
543,47.48281740152637,There occurs 2 demands. 0 overdue inventories are discarded.
544,47.48826483119044,There occurs 3 demands. 0 overdue inventories are discarded.
545,47.51161107364148,There occurs 3 demands. 0 overdue inventories are discarded.
546,47.554231680211764,There occurs 2 demands. 0 overdue inventories are discarded.
547,47.56937559971625,There occurs 3 demands. 0 overdue inventories are discarded.
548,47.73007880122422,There occurs 2 demands. 0 overdue inventories are discarded.
549,47.785615032012984,There occurs 2 demands. 0 overdue inventories are discarded.
550,47.8360867990379,There occurs 1 demands. 0 overdue inventories are discarded.
551,47.89553682137934,29 goods have arrived.
552,47.93911799058389,There occurs 3 demands. 0 overdue inventories are discarded.
553,48.0,There occurs 1 demands. 0 overdue inventories are discarded.
554,48.102246878888614,Order 29 goods.
555,48.14473208750112,There occurs 2 demands. 0 overdue inventories are discarded.
556,48.23504848295774,There occurs 2 demands. 0 overdue inventories are discarded.
557,48.375369353317275,There occurs 2 demands. 0 overdue inventories are discarded.
558,48.47243962434219,There occurs 4 demands. 0 overdue inventories are discarded.
559,48.489011978778365,There occurs 1 demands. 0 overdue inventories are discarded.
560,48.76020711420137,There occurs 3 demands. 0 overdue inventories are discarded.
561,48.91327925596052,There occurs 2 demands. 0 overdue inventories are discarded.
562,48.922347077866206,There occurs 3 demands. 0 overdue inventories are discarded.
563,48.9374799811892,29 goods have arrived.
564,49.0,There occurs 2 demands. 0 overdue inventories are discarded.
565,49.06208713607722,Order 21 goods.
566,49.064008137647434,There occurs 1 demands. 0 overdue inventories are discarded.
567,49.22914042410775,There occurs 2 demands. 0 overdue inventories are discarded.
568,49.25264354559202,There occurs 3 demands. 0 overdue inventories are discarded.
569,49.27067069726597,There occurs 2 demands. 0 overdue inventories are discarded.
570,49.32016256965012,There occurs 1 demands. 0 overdue inventories are discarded.
571,49.3679657575657,There occurs 3 demands. 0 overdue inventories are discarded.
572,49.45660822614675,There occurs 4 demands. 0 overdue inventories are discarded.
573,49.528221016571806,There occurs 2 demands. 0 overdue inventories are discarded.
574,49.687263797871545,There occurs 1 demands. 0 overdue inventories are discarded.
575,49.714110315683556,There occurs 3 demands. 0 overdue inventories are discarded.
576,49.721606889538705,There occurs 3 demands. 0 overdue inventories are discarded.
577,49.76015963064012,There occurs 3 demands. 0 overdue inventories are discarded.
578,49.87209525128997,21 goods have arrived.
579,50.0,There occurs 4 demands. 0 overdue inventories are discarded.
580,50.12144674146351,Order 32 goods.
581,50.13105112090118,There occurs 2 demands. 0 overdue inventories are discarded.
582,50.152346723527806,There occurs 4 demands. 0 overdue inventories are discarded.
583,50.18694295695763,There occurs 3 demands. 0 overdue inventories are discarded.
584,50.28703276170879,There occurs 3 demands. 0 overdue inventories are discarded.
585,50.311739945004284,There occurs 3 demands. 0 overdue inventories are discarded.
586,50.33640538346729,There occurs 3 demands. 0 overdue inventories are discarded.
587,50.35417497588091,There occurs 2 demands. 0 overdue inventories are discarded.
588,50.38395026802761,There occurs 3 demands. 0 overdue inventories are discarded.
589,50.53004234113404,There occurs 2 demands. 0 overdue inventories are discarded.
590,50.69789969791896,There occurs 4 demands. 0 overdue inventories are discarded.
591,50.72051376064033,32 goods have arrived.
592,50.850277871551455,There occurs 1 demands. 0 overdue inventories are discarded.
593,50.97246219627403,There occurs 3 demands. 0 overdue inventories are discarded.
594,51.0,There occurs 1 demands. 0 overdue inventories are discarded.
595,51.1793200018805,Order 34 goods.
596,51.20535147002228,There occurs 2 demands. 0 overdue inventories are discarded.
597,51.32122968463048,There occurs 2 demands. 0 overdue inventories are discarded.
598,51.363827530738284,There occurs 2 demands. 0 overdue inventories are discarded.
599,51.525968355811166,There occurs 4 demands. 0 overdue inventories are discarded.
600,51.64972708494539,34 goods have arrived.
601,51.86549153596208,There occurs 2 demands. 0 overdue inventories are discarded.
602,51.92414692517902,There occurs 2 demands. 0 overdue inventories are discarded.
603,52.0,There occurs 2 demands. 0 overdue inventories are discarded.
604,52.03490868759296,Order 34 goods.
605,52.2844343519937,There occurs 2 demands. 0 overdue inventories are discarded.
606,52.393276005505676,There occurs 3 demands. 0 overdue inventories are discarded.
607,52.41026398989642,There occurs 2 demands. 0 overdue inventories are discarded.
608,52.44341595129007,There occurs 2 demands. 0 overdue inventories are discarded.
609,52.621979813158084,There occurs 3 demands. 0 overdue inventories are discarded.
610,52.64772412887921,There occurs 1 demands. 0 overdue inventories are discarded.
611,52.82911898248157,There occurs 2 demands. 0 overdue inventories are discarded.
612,52.85193544086928,There occurs 2 demands. 0 overdue inventories are discarded.
613,52.88751682790455,There occurs 2 demands. 0 overdue inventories are discarded.
614,53.0,There occurs 2 demands. 0 overdue inventories are discarded.
615,53.02951983214536,Order 37 goods.
616,53.09991814738826,There occurs 2 demands. 0 overdue inventories are discarded.
617,53.16843027273031,There occurs 4 demands. 0 overdue inventories are discarded.
618,53.43094392472082,There occurs 3 demands. 0 overdue inventories are discarded.
619,53.66279231168228,There occurs 2 demands. 0 overdue inventories are discarded.
620,53.7599720932267,37 goods have arrived.
621,53.775076170937446,There occurs 3 demands. 0 overdue inventories are discarded.
622,54.0,There occurs 3 demands. 0 overdue inventories are discarded.
623,54.15579312402268,Order 37 goods.
624,54.33965312103263,There occurs 2 demands. 0 overdue inventories are discarded.
625,54.389794667522665,There occurs 1 demands. 0 overdue inventories are discarded.
626,54.413566153020874,There occurs 1 demands. 0 overdue inventories are discarded.
627,54.42353425804977,There occurs 3 demands. 0 overdue inventories are discarded.
628,54.4425644055159,There occurs 3 demands. 0 overdue inventories are discarded.
629,54.48260771268987,There occurs 3 demands. 0 overdue inventories are discarded.
630,54.48448441208317,There occurs 3 demands. 0 overdue inventories are discarded.
631,54.82224686490886,There occurs 2 demands. 0 overdue inventories are discarded.
632,54.98201412151612,There occurs 1 demands. 0 overdue inventories are discarded.
633,55.0,There occurs 4 demands. 0 overdue inventories are discarded.
634,55.01076975484145,Order 40 goods.
635,55.45260026505142,There occurs 1 demands. 0 overdue inventories are discarded.
636,55.667167767437654,There occurs 2 demands. 0 overdue inventories are discarded.
637,55.70358778414541,There occurs 2 demands. 0 overdue inventories are discarded.
638,55.776557168176424,There occurs 2 demands. 0 overdue inventories are discarded.
639,55.77714165651097,There occurs 2 demands. 0 overdue inventories are discarded.
640,55.929071716869714,There occurs 1 demands. 0 overdue inventories are discarded.
641,55.95520050400674,There occurs 3 demands. 0 overdue inventories are discarded.
642,56.0,40 goods have arrived.
643,56.19012805060893,Order 40 goods.
644,56.381271357652324,There occurs 3 demands. 0 overdue inventories are discarded.
645,56.40588578363568,There occurs 2 demands. 0 overdue inventories are discarded.
646,56.63869064276485,There occurs 1 demands. 0 overdue inventories are discarded.
647,56.65170117535891,There occurs 2 demands. 0 overdue inventories are discarded.
648,56.810287129226445,There occurs 3 demands. 0 overdue inventories are discarded.
649,56.86673627979923,There occurs 3 demands. 0 overdue inventories are discarded.
650,56.87745370923539,There occurs 3 demands. 0 overdue inventories are discarded.
651,57.0,There occurs 4 demands. 0 overdue inventories are discarded.
652,57.59952124731987,Order 34 goods.
653,57.70917075299396,There occurs 1 demands. 0 overdue inventories are discarded.
654,57.715698086539895,There occurs 2 demands. 0 overdue inventories are discarded.
655,57.75511581105741,34 goods have arrived.
656,57.75761763197539,There occurs 3 demands. 0 overdue inventories are discarded.
657,57.79805099560789,There occurs 2 demands. 0 overdue inventories are discarded.
658,58.0,There occurs 2 demands. 0 overdue inventories are discarded.
659,58.008785616304515,Order 34 goods.
660,58.01520099891763,There occurs 3 demands. 0 overdue inventories are discarded.
661,58.11644876008372,There occurs 2 demands. 0 overdue inventories are discarded.
662,58.427727128619594,There occurs 2 demands. 0 overdue inventories are discarded.
663,58.47633159386308,There occurs 2 demands. 0 overdue inventories are discarded.
664,58.78296116737945,There occurs 2 demands. 0 overdue inventories are discarded.
665,58.80635212392365,There occurs 3 demands. 0 overdue inventories are discarded.
666,59.0,There occurs 2 demands. 0 overdue inventories are discarded.
667,59.0510628652999,Order 26 goods.
668,59.086170802441316,There occurs 2 demands. 0 overdue inventories are discarded.
669,59.16788175247437,There occurs 2 demands. 0 overdue inventories are discarded.
670,59.23002686206242,There occurs 2 demands. 0 overdue inventories are discarded.
671,59.23316008428412,There occurs 1 demands. 0 overdue inventories are discarded.
672,59.25608240820748,There occurs 3 demands. 0 overdue inventories are discarded.
673,59.51305441176978,There occurs 4 demands. 0 overdue inventories are discarded.
674,59.53807188494293,There occurs 3 demands. 0 overdue inventories are discarded.
675,59.5693195966435,There occurs 2 demands. 0 overdue inventories are discarded.
676,59.580910215118784,There occurs 3 demands. 0 overdue inventories are discarded.
677,59.69774346923992,There occurs 3 demands. 0 overdue inventories are discarded.
678,59.972481661337156,There occurs 2 demands. 0 overdue inventories are discarded.
679,59.980191636454535,26 goods have arrived.
680,60.0,There occurs 1 demands. 0 overdue inventories are discarded.
681,60.265520907056626,Order 28 goods.
682,60.43722301542661,There occurs 3 demands. 0 overdue inventories are discarded.
683,60.454303289888195,There occurs 4 demands. 0 overdue inventories are discarded.
684,60.45737104002025,There occurs 3 demands. 0 overdue inventories are discarded.
685,60.4648336472737,There occurs 2 demands. 0 overdue inventories are discarded.
686,60.62415216582894,There occurs 3 demands. 0 overdue inventories are discarded.
687,60.65753420183242,There occurs 3 demands. 0 overdue inventories are discarded.
688,60.72386326980034,There occurs 1 demands. 0 overdue inventories are discarded.
689,60.793027233018925,28 goods have arrived.
690,60.88928770641149,There occurs 1 demands. 0 overdue inventories are discarded.
691,60.90258393336813,There occurs 2 demands. 0 overdue inventories are discarded.
692,60.95098686955947,There occurs 2 demands. 0 overdue inventories are discarded.
693,61.0,There occurs 2 demands. 0 overdue inventories are discarded.
694,61.03904318209746,Order 26 goods.
695,61.03988466689926,There occurs 3 demands. 0 overdue inventories are discarded.
696,61.139660821215095,There occurs 2 demands. 0 overdue inventories are discarded.
697,61.19990523428921,There occurs 1 demands. 0 overdue inventories are discarded.
698,61.419927914721704,There occurs 3 demands. 0 overdue inventories are discarded.
699,61.67035374754103,There occurs 1 demands. 0 overdue inventories are discarded.
700,61.715257611123626,There occurs 4 demands. 0 overdue inventories are discarded.
701,61.82321592144595,There occurs 2 demands. 0 overdue inventories are discarded.
702,61.86143928867946,There occurs 2 demands. 0 overdue inventories are discarded.
703,61.86995145042175,There occurs 2 demands. 0 overdue inventories are discarded.
704,61.91384687054806,There occurs 2 demands. 0 overdue inventories are discarded.
705,61.95750464057655,26 goods have arrived.
706,62.0,There occurs 3 demands. 0 overdue inventories are discarded.
707,62.00020122321488,Order 25 goods.
708,62.090034270606516,There occurs 1 demands. 0 overdue inventories are discarded.
709,62.130200110721226,There occurs 3 demands. 0 overdue inventories are discarded.
710,62.13686347127257,There occurs 3 demands. 0 overdue inventories are discarded.
711,62.24793421969472,There occurs 2 demands. 0 overdue inventories are discarded.
712,62.24795639273823,There occurs 1 demands. 0 overdue inventories are discarded.
713,62.25575742026137,There occurs 1 demands. 0 overdue inventories are discarded.
714,62.453276248020096,There occurs 1 demands. 0 overdue inventories are discarded.
715,62.61295844490396,There occurs 2 demands. 0 overdue inventories are discarded.
716,63.0,25 goods have arrived.
717,63.12710885574586,Order 25 goods.
718,63.21674393222231,There occurs 2 demands. 0 overdue inventories are discarded.
719,63.49350317082749,There occurs 2 demands. 0 overdue inventories are discarded.
720,63.59478573004279,There occurs 2 demands. 0 overdue inventories are discarded.
721,63.630503280204806,There occurs 2 demands. 0 overdue inventories are discarded.
722,63.885931307056445,There occurs 3 demands. 0 overdue inventories are discarded.
723,64.0,There occurs 1 demands. 0 overdue inventories are discarded.
724,64.06137169316533,Order 26 goods.
725,64.07195682378983,There occurs 2 demands. 0 overdue inventories are discarded.
726,64.17412305337368,There occurs 2 demands. 0 overdue inventories are discarded.
727,64.50675106315006,There occurs 1 demands. 0 overdue inventories are discarded.
728,64.54154665008554,There occurs 3 demands. 0 overdue inventories are discarded.
729,64.56503285360772,There occurs 2 demands. 0 overdue inventories are discarded.
730,64.71930378255247,There occurs 4 demands. 0 overdue inventories are discarded.
731,64.83912398335447,There occurs 2 demands. 0 overdue inventories are discarded.
732,64.84411034260046,There occurs 3 demands. 0 overdue inventories are discarded.
733,64.84846510779195,There occurs 3 demands. 0 overdue inventories are discarded.
734,64.99290461292034,There occurs 3 demands. 0 overdue inventories are discarded.
735,65.0,26 goods have arrived.
736,65.01898999561601,Order 25 goods.
737,65.20381284849124,There occurs 3 demands. 0 overdue inventories are discarded.
738,65.29529351115202,There occurs 4 demands. 0 overdue inventories are discarded.
739,65.32292214050099,There occurs 1 demands. 0 overdue inventories are discarded.
740,65.37050418972376,There occurs 2 demands. 0 overdue inventories are discarded.
741,65.67396530035386,There occurs 3 demands. 0 overdue inventories are discarded.
742,65.68581816404448,25 goods have arrived.
743,65.69702366740438,There occurs 2 demands. 0 overdue inventories are discarded.
744,65.759267060633,There occurs 2 demands. 0 overdue inventories are discarded.
745,65.96083028655411,There occurs 2 demands. 0 overdue inventories are discarded.
746,65.99127849542975,There occurs 1 demands. 0 overdue inventories are discarded.
747,66.0,There occurs 1 demands. 0 overdue inventories are discarded.
748,66.02130406394643,Order 21 goods.
749,66.09979875224516,There occurs 1 demands. 0 overdue inventories are discarded.
750,66.2359755108135,There occurs 3 demands. 0 overdue inventories are discarded.
751,66.31010714486607,There occurs 3 demands. 0 overdue inventories are discarded.
752,66.5672160942047,There occurs 3 demands. 0 overdue inventories are discarded.
753,66.60692564933747,There occurs 3 demands. 0 overdue inventories are discarded.
754,66.62144077939496,There occurs 3 demands. 0 overdue inventories are discarded.
755,66.81827028895164,There occurs 4 demands. 0 overdue inventories are discarded.
756,66.83748317557573,There occurs 3 demands. 0 overdue inventories are discarded.
757,66.84213689531607,There occurs 2 demands. 0 overdue inventories are discarded.
758,66.95755553102087,There occurs 3 demands. 0 overdue inventories are discarded.
759,66.99299936557549,There occurs 2 demands. 0 overdue inventories are discarded.
760,66.99467445874095,21 goods have arrived.
761,67.0,There occurs 4 demands. 0 overdue inventories are discarded.
762,67.00312172858098,Order 34 goods.
763,67.00779220373454,There occurs 2 demands. 0 overdue inventories are discarded.
764,67.03085609076138,There occurs 3 demands. 0 overdue inventories are discarded.
765,67.24876424308248,There occurs 2 demands. 0 overdue inventories are discarded.
766,67.32236163182573,There occurs 2 demands. 0 overdue inventories are discarded.
767,67.39048114310708,There occurs 3 demands. 0 overdue inventories are discarded.
768,67.39675591352537,There occurs 1 demands. 0 overdue inventories are discarded.
769,67.53155621171642,There occurs 2 demands. 0 overdue inventories are discarded.
770,67.53994556632112,There occurs 2 demands. 0 overdue inventories are discarded.
771,67.6256346007949,There occurs 1 demands. 0 overdue inventories are discarded.
772,67.63135044085206,There occurs 2 demands. 0 overdue inventories are discarded.
773,67.66133624003189,34 goods have arrived.
774,67.72477255514868,There occurs 2 demands. 0 overdue inventories are discarded.
775,68.0,There occurs 2 demands. 0 overdue inventories are discarded.
776,68.01002259981048,Order 24 goods.
777,68.02100082097867,There occurs 1 demands. 0 overdue inventories are discarded.
778,68.06118026146495,There occurs 3 demands. 0 overdue inventories are discarded.
779,68.0924200334264,There occurs 2 demands. 0 overdue inventories are discarded.
780,68.15505895251071,There occurs 2 demands. 0 overdue inventories are discarded.
781,68.24592642079111,There occurs 1 demands. 0 overdue inventories are discarded.
782,68.33063638544529,There occurs 3 demands. 0 overdue inventories are discarded.
783,68.34624781993708,There occurs 3 demands. 0 overdue inventories are discarded.
784,68.40136401635358,There occurs 2 demands. 0 overdue inventories are discarded.
785,68.41721865153932,There occurs 2 demands. 0 overdue inventories are discarded.
786,68.52089517932069,There occurs 4 demands. 0 overdue inventories are discarded.
787,68.60836224965811,There occurs 1 demands. 0 overdue inventories are discarded.
788,68.65853801779556,There occurs 2 demands. 0 overdue inventories are discarded.
789,68.67225561268903,There occurs 4 demands. 0 overdue inventories are discarded.
790,68.79484776842048,24 goods have arrived.
791,68.8098404122183,There occurs 2 demands. 0 overdue inventories are discarded.
792,68.82507608312976,There occurs 2 demands. 0 overdue inventories are discarded.
793,68.85211900612236,There occurs 1 demands. 0 overdue inventories are discarded.
794,68.85523362791365,There occurs 2 demands. 0 overdue inventories are discarded.
795,69.0,There occurs 2 demands. 0 overdue inventories are discarded.
796,69.20583547255993,Order 39 goods.
797,69.20588479562755,There occurs 2 demands. 0 overdue inventories are discarded.
798,69.25352860577736,There occurs 2 demands. 0 overdue inventories are discarded.
799,69.44539373733102,There occurs 4 demands. 0 overdue inventories are discarded.
800,69.51739379205488,There occurs 1 demands. 0 overdue inventories are discarded.
801,69.57333713531504,There occurs 3 demands. 0 overdue inventories are discarded.
802,69.64696035295212,There occurs 1 demands. 0 overdue inventories are discarded.
803,69.87470028842783,There occurs 3 demands. 0 overdue inventories are discarded.
804,69.89380969615223,There occurs 3 demands. 0 overdue inventories are discarded.
805,70.0,39 goods have arrived.
806,70.3323246340418,Order 39 goods.
807,70.60502219058127,There occurs 3 demands. 0 overdue inventories are discarded.
808,70.64915041481903,There occurs 4 demands. 0 overdue inventories are discarded.
809,70.82794018573728,There occurs 1 demands. 0 overdue inventories are discarded.
810,70.92533766204195,There occurs 2 demands. 0 overdue inventories are discarded.
811,70.95418356812598,There occurs 4 demands. 0 overdue inventories are discarded.
812,70.96966439970397,There occurs 1 demands. 0 overdue inventories are discarded.
813,71.0,There occurs 3 demands. 0 overdue inventories are discarded.
814,71.23455670585663,Order 37 goods.
815,71.30868053174567,There occurs 2 demands. 0 overdue inventories are discarded.
816,71.31679996622977,There occurs 2 demands. 0 overdue inventories are discarded.
817,71.33948924021294,There occurs 1 demands. 0 overdue inventories are discarded.
818,71.35655168138338,There occurs 2 demands. 0 overdue inventories are discarded.
819,71.41573000340975,There occurs 2 demands. 0 overdue inventories are discarded.
820,71.76924537801864,There occurs 3 demands. 0 overdue inventories are discarded.
821,71.79711746125633,There occurs 3 demands. 0 overdue inventories are discarded.
822,71.82409542440013,There occurs 2 demands. 0 overdue inventories are discarded.
823,71.86926447583919,37 goods have arrived.
824,71.88758434726164,There occurs 1 demands. 0 overdue inventories are discarded.
825,71.90226861010258,There occurs 2 demands. 0 overdue inventories are discarded.
826,71.90981744106168,There occurs 2 demands. 0 overdue inventories are discarded.
827,71.93777590235862,There occurs 1 demands. 0 overdue inventories are discarded.
828,72.0,There occurs 4 demands. 0 overdue inventories are discarded.
829,72.00297051462402,Order 27 goods.
830,72.1108258932183,There occurs 1 demands. 0 overdue inventories are discarded.
831,72.13469313055244,There occurs 3 demands. 0 overdue inventories are discarded.
832,72.16595119314964,There occurs 2 demands. 0 overdue inventories are discarded.
833,72.25707179298878,There occurs 2 demands. 0 overdue inventories are discarded.
834,72.29592370716718,There occurs 2 demands. 0 overdue inventories are discarded.
835,72.3101480080816,There occurs 1 demands. 0 overdue inventories are discarded.
836,72.34938657210834,There occurs 2 demands. 0 overdue inventories are discarded.
837,72.47296068013722,There occurs 1 demands. 0 overdue inventories are discarded.
838,72.54206464905403,There occurs 1 demands. 0 overdue inventories are discarded.
839,72.55903073427305,There occurs 4 demands. 0 overdue inventories are discarded.
840,72.59727262230976,There occurs 1 demands. 0 overdue inventories are discarded.
841,72.61023097722554,There occurs 2 demands. 0 overdue inventories are discarded.
842,72.62450698309289,There occurs 2 demands. 0 overdue inventories are discarded.
843,72.67371018742385,There occurs 2 demands. 0 overdue inventories are discarded.
844,72.69316919191678,There occurs 2 demands. 0 overdue inventories are discarded.
845,72.77004708348232,27 goods have arrived.
846,72.8948697757461,There occurs 4 demands. 0 overdue inventories are discarded.
847,72.94761261050081,There occurs 3 demands. 0 overdue inventories are discarded.
848,73.0,There occurs 3 demands. 0 overdue inventories are discarded.
849,73.52320253940782,Order 38 goods.
850,73.53908023484988,38 goods have arrived.
851,73.62047279075628,There occurs 1 demands. 0 overdue inventories are discarded.
852,73.70193870708991,There occurs 3 demands. 0 overdue inventories are discarded.
853,73.7346412290504,There occurs 2 demands. 0 overdue inventories are discarded.
854,73.82750257646023,There occurs 4 demands. 0 overdue inventories are discarded.
855,73.88076722852618,There occurs 3 demands. 0 overdue inventories are discarded.
856,73.9530597063104,There occurs 2 demands. 0 overdue inventories are discarded.
857,74.0,There occurs 3 demands. 0 overdue inventories are discarded.
858,74.03151398474189,Order 38 goods.
859,74.07055507210684,There occurs 1 demands. 0 overdue inventories are discarded.
860,74.28633892921464,There occurs 2 demands. 0 overdue inventories are discarded.
861,74.35000390519625,There occurs 2 demands. 0 overdue inventories are discarded.
